-10.084357 	47.982721 	47.993862 	48.521355 
-10.084306 	47.982737 	47.993876 	48.521396 
-10.084310 	47.982747 	47.993884 	48.521423 
-10.084347 	47.982748 	47.993888 	48.521386 
-10.084352 	47.982750 	47.993887 	48.521388 
-10.084323 	47.982747 	47.993883 	48.521418 
-10.084300 	47.982748 	47.993883 	48.521464 
-10.084239 	47.982752 	47.993886 	48.521479 
-10.084165 	47.982761 	47.993896 	48.521509 
-10.084081 	47.982775 	47.993912 	48.521561 
-10.083984 	47.982796 	47.993932 	48.521591 
-10.083870 	47.982816 	47.993952 	48.521648 
-10.083795 	47.982835 	47.993973 	48.521654 
-10.083751 	47.982854 	47.993991 	48.521635 
-10.083738 	47.982865 	47.994001 	48.521623 
-10.083727 	47.982871 	47.994006 	48.521621 
-10.083768 	47.982868 	47.994003 	48.521638 
-10.083815 	47.982860 	47.993995 	48.521614 
-10.083852 	47.982850 	47.993986 	48.521587 
-10.083841 	47.982844 	47.993979 	48.521569 
-10.083822 	47.982841 	47.993978 	48.521555 
-10.083761 	47.982846 	47.993983 	48.521543 
-10.083660 	47.982863 	47.994002 	48.521585 
-10.083596 	47.982884 	47.994022 	48.521619 
-10.083492 	47.982907 	47.994045 	48.521590 
-20.075819 	45.988115 	46.002745 	46.503785 
-20.075754 	45.988132 	46.002761 	46.503780 
-20.075717 	45.988146 	46.002777 	46.503797 
-20.075659 	45.988164 	46.002795 	46.503809 
-20.075564 	45.988184 	46.002814 	46.503797 
-20.075421 	45.988202 	46.002835 	46.503791 
-20.075252 	45.988227 	46.002861 	46.503807 
-20.075033 	45.988260 	46.002895 	46.503845 
-20.074851 	45.988296 	46.002932 	46.503860 
-20.074851 	45.988329 	46.002963 	46.503906 
-20.074583 	45.988355 	46.002991 	46.503956 
-20.074583 	45.988380 	46.003014 	46.503986 
-20.074396 	45.988397 	46.003032 	46.504058 
-20.074362 	45.988416 	46.003051 	46.504099 
-20.074288 	45.988433 	46.003067 	46.504174 
-20.074214 	45.988450 	46.003083 	46.504216 
-20.074114 	45.988469 	46.003101 	46.504235 
-20.073998 	45.988492 	46.003124 	46.504249 
-20.073883 	45.988515 	46.003145 	46.504227 
-20.073774 	45.988538 	46.003167 	46.504201 
-20.073644 	45.988564 	46.003193 	46.504214 
-20.073553 	45.988588 	46.003214 	46.504231 
-20.073499 	45.988607 	46.003231 	46.504296 
-20.073457 	45.988620 	46.003243 	46.504314 
-20.073421 	45.988630 	46.003255 	46.504381 
-20.073393 	45.988640 	46.003263 	46.504476 
-20.073299 	45.988650 	46.003272 	46.504520 
-20.073199 	45.988664 	46.003284 	46.504591 
-20.073125 	45.988679 	46.003299 	46.504649 
-20.073042 	45.988693 	46.003315 	46.504701 
-30.059885 	43.990229 	44.007065 	44.480781 
-30.059753 	43.990255 	44.007090 	44.480776 
-30.059607 	43.990281 	44.007116 	44.480806 
-30.059469 	43.990310 	44.007144 	44.480848 
-30.059309 	43.990335 	44.007171 	44.480882 
-30.059149 	43.990361 	44.007198 	44.480927 
-30.059022 	43.990388 	44.007224 	44.480964 
-30.058927 	43.990412 	44.007247 	44.481007 
-30.058814 	43.990437 	44.007272 	44.481034 
-30.058712 	43.990464 	44.007300 	44.481066 
-30.058604 	43.990489 	44.007325 	44.481099 
-30.058508 	43.990514 	44.007352 	44.481119 
-30.058508 	43.990542 	44.007378 	44.481162 
-30.058314 	43.990567 	44.007404 	44.481222 
-30.058197 	43.990592 	44.007431 	44.481304 
-30.058102 	43.990619 	44.007455 	44.481336 
-30.057973 	43.990643 	44.007480 	44.481377 
-30.057814 	43.990670 	44.007505 	44.481408 
-30.057654 	43.990691 	44.007526 	44.481445 
-30.057537 	43.990718 	44.007555 	44.481500 
-30.057414 	43.990745 	44.007581 	44.481533 
-30.057338 	43.990771 	44.007606 	44.481609 
-30.057251 	43.990795 	44.007630 	44.481693 
-30.057154 	43.990820 	44.007652 	44.481717 
-30.057086 	43.990839 	44.007669 	44.481768 
-30.057015 	43.990855 	44.007682 	44.481863 
-30.056951 	43.990868 	44.007695 	44.481923 
-30.056951 	43.990885 	44.007710 	44.481924 
-30.056822 	43.990903 	44.007728 	44.481952 
-30.056731 	43.990919 	44.007745 	44.481976 
-40.045769 	41.986164 	42.004483 	42.451963 
-40.045738 	41.986169 	42.004489 	42.451979 
-40.045715 	41.986175 	42.004494 	42.452018 
-40.045666 	41.986182 	42.004503 	42.452015 
-40.045602 	41.986192 	42.004511 	42.452031 
-40.045543 	41.986206 	42.004523 	42.452022 
-40.045457 	41.986221 	42.004537 	42.452003 
-40.045389 	41.986234 	42.004550 	42.452008 
-40.045325 	41.986245 	42.004561 	42.452014 
-40.045287 	41.986255 	42.004572 	42.452059 
-40.045240 	41.986268 	42.004582 	42.452095 
-40.045206 	41.986278 	42.004591 	42.452128 
-40.045145 	41.986288 	42.004600 	42.452170 
-40.045088 	41.986298 	42.004609 	42.452182 
-40.045051 	41.986306 	42.004617 	42.452208 
-40.044998 	41.986316 	42.004627 	42.452206 
-40.044966 	41.986326 	42.004637 	42.452217 
-40.044926 	41.986334 	42.004644 	42.452213 
-40.044926 	41.986339 	42.004647 	42.452215 
-40.044949 	41.986336 	42.004645 	42.452234 
-40.045010 	41.986328 	42.004635 	42.452251 
-40.045087 	41.986313 	42.004619 	42.452258 
-40.045191 	41.986295 	42.004600 	42.452230 
-40.045250 	41.986277 	42.004578 	42.452171 
-40.045313 	41.986260 	42.004560 	42.452172 
-40.045363 	41.986243 	42.004542 	42.452156 
-40.045426 	41.986229 	42.004526 	42.452133 
-40.045461 	41.986218 	42.004515 	42.452110 
-40.045478 	41.986207 	42.004505 	42.452093 
-40.045478 	41.986202 	42.004500 	42.452071 
-50.039223 	39.973684 	39.993253 	40.414874 
-50.039146 	39.973707 	39.993271 	40.414887 
-50.039075 	39.973733 	39.993300 	40.414926 
-50.038969 	39.973749 	39.993319 	40.414941 
-50.038888 	39.973768 	39.993334 	40.414956 
-50.038791 	39.973784 	39.993351 	40.414970 
-50.038709 	39.973801 	39.993368 	40.414982 
-50.038640 	39.973818 	39.993386 	40.414980 
-50.038603 	39.973835 	39.993400 	40.414989 
-50.038537 	39.973848 	39.993412 	40.415014 
-50.038484 	39.973857 	39.993417 	40.415056 
-50.038425 	39.973872 	39.993429 	40.415085 
-50.038363 	39.973886 	39.993442 	40.415123 
-50.038316 	39.973894 	39.993451 	40.415123 
-50.038257 	39.973906 	39.993464 	40.415139 
-50.038188 	39.973916 	39.993476 	40.415151 
-50.038117 	39.973927 	39.993487 	40.415182 
-50.038048 	39.973937 	39.993499 	40.415212 
-50.037998 	39.973949 	39.993513 	40.415228 
-50.037967 	39.973956 	39.993522 	40.415269 
-50.037911 	39.973965 	39.993529 	40.415358 
-50.037874 	39.973968 	39.993535 	40.415461 
-50.037829 	39.973974 	39.993541 	40.415561 
-50.037825 	39.973981 	39.993548 	40.415597 
-50.037829 	39.973987 	39.993555 	40.415598 
-50.037819 	39.974002 	39.993569 	40.415592 
-50.037808 	39.974013 	39.993580 	40.415580 
-50.037764 	39.974020 	39.993585 	40.415545 
-50.037725 	39.974031 	39.993594 	40.415578 
-50.037693 	39.974037 	39.993601 	40.415608 
-60.027435 	37.955215 	37.975912 	38.372999 
-60.027402 	37.955225 	37.975922 	38.373033 
-60.027344 	37.955233 	37.975933 	38.373080 
-60.027344 	37.955241 	37.975946 	38.373114 
-60.027154 	37.955252 	37.975960 	38.373186 
-60.027154 	37.955265 	37.975975 	38.373247 
-60.027031 	37.955287 	37.975996 	38.373298 
-60.026985 	37.955306 	37.976012 	38.373320 
-60.026950 	37.955321 	37.976029 	38.373337 
-60.026907 	37.955329 	37.976037 	38.373418 
-60.026828 	37.955339 	37.976049 	38.373440 
-60.026828 	37.955357 	37.976066 	38.373389 
-60.026688 	37.955373 	37.976080 	38.373356 
-60.026634 	37.955384 	37.976094 	38.373362 
-60.026634 	37.955397 	37.976109 	38.373377 
-60.026611 	37.955407 	37.976124 	38.373344 
-60.026580 	37.955413 	37.976132 	38.373376 
-60.026508 	37.955420 	37.976141 	38.373420 
-60.026287 	37.955433 	37.976152 	38.373421 
-60.026287 	37.955437 	37.976158 	38.373446 
-60.026071 	37.955444 	37.976168 	38.373490 
-60.026071 	37.955463 	37.976188 	38.373480 
-60.025972 	37.955483 	37.976208 	38.373488 
-60.025815 	37.955501 	37.976224 	38.373435 
-60.025736 	37.955516 	37.976237 	38.373420 
-60.025736 	37.955531 	37.976251 	38.373346 
-60.025668 	37.955540 	37.976264 	38.373269 
-60.025604 	37.955553 	37.976273 	38.373244 
-60.025525 	37.955563 	37.976284 	38.373215 
-60.025449 	37.955579 	37.976298 	38.373234 
