COLBA,-83.528619,43.012508,COLBA,-6.925
COLCA,-95.2643,42.783892,COLCA,3.18833333
COLDO,-84.191092,43.001547,COLDO,-6.35666666
COLED,-84.198806,33.879381,COLED,-4.26
COLEE,-105.017417,40.462281,COLEE,9.61166666
COLEN,-81.465658,41.119819,COLEN,-8.06166666
COLET,-95.098608,30.434447,COLET,3.705
COLEV,-84.963789,33.920803,COLEV,-3.69666666
COLFA,-86.186392,39.656233,COLFA,-3.85166666
COLIB,-95.884144,41.105642,COLIB,3.785
COLID,-80.605958,35.401106,COLID,-7.24
COLIE,-92.1838,40.280567,COLIE,0.96
COLIG,-86.747067,33.785692,COLIG,-2.34333333
COLIT,-87.652472,41.714678,COLIT,-3.05833333
COLLA,-104.504614,41.134222,COLLA,9.48833333
COLLM,-105.741206,38.387686,COLLM,9.83666666
COLMN,-87.298553,30.524244,COLMN,-1.455
COLMO,-89.832608,34.163169,COLMO,-0.11666666
COLMU,-83.017958,39.746864,COLMU,-6.45166666
COLNO,-87.223392,41.499492,COLNO,-3.39
COLNZ,-91.791614,41.950089,COLNZ,0.42166666
COLOD,-102.241847,40.2746,COLOD,8.11333333
COLON,-82.160484,33.81749,COLON,-5.75333333
COLOS,-90.430311,38.966875,COLOS,-0.275
COLOT,-80.049278,32.912503,COLOT,-7.07666666
COLPA,-84.875239,30.888075,COLPA,-3.23166666
COLRA,-98.740633,34.034931,COLRA,5.81666666
COLSI,-99.995078,42.486564,COLSI,6.75166666
COLTI,-86.507606,35.247467,COLTI,-2.76333333
COLTT,-85.931728,37.735122,COLTT,-3.66666666
COLTZ,-82.305664,40.492172,COLTZ,-7.22833333
COLUK,-85.24145,42.340889,COLUK,-5.27666666
COLUX,-85.95445,35.811622,COLUX,-3.28666666
COLVA,-97.675492,32.761706,COLVA,5.18666666
COLZI,-80.508812,36.227627,COLZI,-7.505
COMAR,-85.635861,34.909825,COMAR,-3.36833333
COMEN,-83.738358,42.917158,COMEN,-6.71833333
COMER,-98.808311,33.986925,COMER,5.855
COMFY,-98.980286,30.01288,COMFY,5.89333333
COMIK,-97.243364,41.261664,COMIK,4.79333333
COMMA,-86.276328,32.290347,COMMA,-2.45166666
COMME,-80.305511,41.571158,COMME,-9.105
COMMY,-93.322711,43.244675,COMMY,1.54
COMOD,-85.027669,32.460114,COMOD,-3.39
COMRE,-83.04969,34.020271,COMRE,-5.14
COMTO,-93.048128,30.252097,COMTO,2.445
COMUB,-97.128697,32.166164,COMUB,4.87
COMUR,-105.158172,40.112636,COMUR,9.73666666
COMWE,-81.769817,40.874722,COMWE,-7.75
CONAL,-103.966853,39.12255,CONAL,9.00666666
CONAM,-87.423556,30.514836,CONAM,-1.36666666
CONAN,-89.113431,42.011122,CONAN,-1.865
CONAT,-90.267533,42.170344,CONAT,-0.90333333
CONAX,-87.953725,43.828658,CONAX,-3.27333333
CONBU,-82.131108,40.037753,CONBU,-7.23333333
CONDU,-100.2316,30.019269,CONDU,6.52833333
CONEE,-89.193172,32.416747,CONEE,-0.36666666
CONIP,-94.641814,36.406856,CONIP,3.13666666
CONIS,-96.775167,32.774714,CONIS,4.65166666
CONLY,-83.678719,34.059273,CONLY,-4.68166666
CONNE,-105.32949,31.934212,CONNE,8.96
CONNI,-83.816925,33.654533,CONNI,-4.5
CONNR,-105.66578,39.699061,CONNR,9.95
CONNY,-95.273087,33.665257,CONNY,3.68833333
CONON,-93.335761,30.663872,CONON,2.6
CONOX,-89.433044,39.703197,CONOX,-1.19
CONPA,-84.573436,30.472925,CONPA,-3.375
CONRA,-97.404192,31.001275,CONRA,5.04
CONRY,-104.971422,40.363286,CONRY,9.57666666
CONSL,-87.324619,30.317792,CONSL,-1.40833333
CONVA,-98.746964,38.662192,CONVA,5.86666666
COOCH,-96.586662,41.392918,COOCH,4.3
COODY,-95.500259,36.667282,COODY,3.72
COOKC,-82.580406,37.824961,COOKC,-6.35833333
COOKI,-94.934128,37.176048,COOKI,3.3
COOKS,-88.765158,40.545231,COOKS,-1.88666666
COOLE,-93.417136,37.180244,COOLE,2.20833333
COPAC,-94.988689,38.471806,COPAC,3.26833333
COPAY,-95.716136,30.072297,COPAY,4.085
COPCO,-91.206167,33.643831,COPCO,0.92833333
COPEK,-98.558258,34.120981,COPEK,5.63666666
COPEP,-84.389231,36.60625,COPEP,-4.65166666
COPIT,-80.190361,32.679506,COPIT,-6.92666666
COPKU,-80.007853,40.321464,COPKU,-8.96
COPLA,-104.095947,40.827881,COPLA,9.23166666
COPOL,-95.615764,36.097283,COPOL,3.82166666
COPOM,-87.162642,37.646219,COPOM,-2.67166666
COPPL,-97.009381,32.969269,COPPL,4.79
COPPS,-93.342731,30.995917,COPPS,2.58333333
COPRO,-98.472725,32.090783,COPRO,5.64166666
COPTR,-85.087611,41.143444,COPTR,-5.10333333
COPTU,-88.416547,41.336581,COPTU,-2.33
COPYE,-95.9645,42.982674,COPYE,3.73333333
COQHU,-102.752031,30.808308,COQHU,7.75833333
COQXA,-95.988947,36.409683,COQXA,4.06333333
CORAS,-105.977608,33.67235,CORAS,9.41166666
CORAV,-93.647014,32.239869,CORAV,2.70333333
CORCE,-83.552942,34.459997,CORCE,-4.85333333
CORDE,-104.688136,39.781989,CORDE,9.45333333
CORDR,-83.103917,39.722972,CORDR,-6.405
CORED,-82.6346,39.979792,CORED,-6.81666666
COREN,-92.661567,31.480042,COREN,2.10833333
CORES,-87.243538,33.835388,CORES,-1.98166666
COREX,-81.461911,35.93045,COREX,-6.73166666
CORIE,-87.121894,39.313644,CORIE,-3.015
CORIM,-93.215461,39.643731,CORIM,1.84333333
CORIV,-84.683328,39.178817,CORIV,-4.97333333
CORKI,-89.0616,38.849487,CORKI,-1.355
CORKU,-99.870133,37.608219,CORKU,6.56
CORKY,-86.512062,30.822779,CORKY,-2.055
CORMN,-97.031136,32.682136,CORMN,4.80666666
CORNO,-99.026283,40.623858,CORNO,6.065
CORNR,-97.637947,31.782764,CORNR,5.16833333
CORNU,-96.516989,41.783181,CORNU,4.23
COROL,-97.010606,32.749881,COROL,4.79333333
CORON,-81.034497,34.631697,CORON,-6.75166666
COROS,-93.006469,39.979442,COROS,1.64666666
COROX,-99.274333,34.632989,COROX,6.13666666
CORPA,-84.433883,35.499617,CORPA,-4.395
CORPS,-96.542586,30.827292,CORPS,4.54833333
CORQE,-88.634142,38.379019,CORQE,-1.62166666
CORRD,-84.942551,41.326874,CORRD,-5.27166666
CORTS,-96.831553,32.768792,CORTS,4.685
CORUD,-105.64363,32.173351,CORUD,9.11333333
CORUN,-86.3898,42.210728,CORUN,-4.25666666
CORUP,-92.883253,30.195136,CORUP,2.34333333
CORVI,-83.227133,33.675861,CORVI,-4.94
CORVY,-98.746242,30.500364,CORVY,5.77666666
CORYA,-85.903658,41.721011,CORYA,-4.555
COSAD,-90.148817,36.054936,COSAD,-0.11166666
COSAN,-96.315014,35.257264,COSAN,4.31333333
COSAW,-80.647786,32.560086,COSAW,-6.57833333
COSEB,-100.218831,40.858722,COSEB,6.86833333
COSED,-93.566361,41.777669,COSED,1.90833333
COSEL,-84.100042,33.846944,COSEL,-4.33666666
COSGO,-93.452597,31.220933,COSGO,2.64
COSIM,-104.900178,30.958733,COSIM,8.69166666
COSIS,-80.117494,35.955189,COSIS,-7.725
COSMA,-87.444333,40.406147,COSMA,-2.96333333
COSNA,-88.897906,30.279872,COSNA,-0.31
COSOP,-83.825122,40.594569,COSOP,-6.01333333
COSOS,-81.441103,30.570961,COSOS,-5.61
COSRO,-89.727592,43.874239,COSRO,-1.69666666
COSTU,-97.789125,36.420769,COSTU,5.245
COSUM,-96.407767,33.861767,COSUM,4.405
COTAK,-80.148328,32.755825,COTAK,-6.97333333
COTAP,-81.875608,30.400908,COTAP,-5.27166666
COTBU,-87.446775,31.023572,COTBU,-1.42166666
COTEP,-89.342125,37.086111,COTEP,-0.86666666
COTFA,-82.321506,37.487539,COTFA,-6.445
COTGO,-95.931089,41.133078,COTGO,3.81833333
COTIN,-86.763133,34.769111,COTIN,-2.49
COTMU,-90.141825,33.4852,COTMU,0.18666666
COTNO,-99.302747,34.363556,COTNO,6.14666666
COTOD,-85.952611,30.124592,COTOD,-2.34333333
COTOG,-100.077617,40.993808,COTOG,6.77833333
COTOL,-85.642625,30.398708,COTOL,-2.605
COTON,-89.312225,42.319916,COTON,-1.75333333
COTOX,-97.605778,35.471447,COTOX,5.135
COTPO,-97.107597,42.470319,COTPO,4.65
COTRI,-88.122692,41.524678,COTRI,-2.61666666
COTRO,-80.765069,41.879094,COTRO,-8.84166666
COTTN,-98.642197,32.34351,COTTN,5.74
COTTU,-96.925514,40.528753,COTTU,4.58333333
COTUD,-83.442606,36.359736,COTUD,-5.33
COTUM,-83.101808,38.8126,COTUM,-6.15333333
COTYU,-102.944172,43.890656,COTYU,8.79166666
COUGR,-83.557981,30.915392,COUGR,-4.17666666
COURA,-81.77625,30.029694,COURA,-5.27
COUTH,-96.225475,30.299531,COUTH,4.375
COVAB,-81.782156,37.069531,COVAB,-6.75666666
COVAC,-89.859167,39.686564,COVAC,-0.84
COVAG,-98.115972,32.789069,COVAG,5.44333333
COVAK,-84.703003,43.407561,COVAK,-6.03333333
COVES,-99.748892,32.097383,COVES,6.34
COVEX,-93.738744,31.903306,COVEX,2.78166666
COVEY,-80.075371,37.616119,COVEY,-8.17
COVEZ,-95.479831,36.201236,COVEZ,3.725
COVIE,-96.525383,33.292885,COVIE,4.49
COVIL,-97.399192,42.737472,COVIL,4.86166666
COVIM,-89.735989,35.051303,COVIM,-0.29666666
COVIT,-94.558811,37.203533,COVIT,3.03333333
COVMO,-92.08665,37.520978,COVMO,1.17833333
COVOG,-94.580914,39.164222,COVOG,2.92333333
COVON,-97.977539,32.092589,COVON,5.36166666
COVUT,-95.754175,40.284269,COVUT,3.73166666
COWBZ,-97.092806,36.068644,COWBZ,4.80166666
COWES,-88.771903,39.278183,COWES,-1.66
COWLU,-94.789861,32.445614,COWLU,3.42833333
COWTN,-97.347608,32.741839,COWTN,4.98666666
COWZZ,-96.212789,30.072794,COWZZ,4.37333333
COXAX,-90.607128,35.870667,COXAX,0.255
COXIG,-103.218708,34.470425,COXIG,8.15833333
COXIM,-102.240656,39.147383,COXIM,8.025
COXOX,-86.451342,31.323503,COXOX,-2.175
COYAB,-92.6462,36.256747,COYAB,1.69
COYAR,-89.152597,41.30205,COYAR,-1.705
COYAT,-89.1197,36.063631,COYAT,-0.895
COYGA,-88.943597,32.496467,COYGA,-0.585
COYPA,-80.377661,37.195239,COYPA,-7.84
COZDU,-101.36464,35.355606,COZDU,7.33666666
COZFO,-94.591883,43.533556,COZFO,2.57166666
COZMA,-90.968428,38.937947,COZMA,0.15833333
COZMY,-93.391594,30.323861,COZMY,2.65833333
CRADY,-82.724567,41.655319,CRADY,-7.2
CRAFF,-97.403291,33.388537,CRAFF,5.02333333
CRAIG,-101.711725,33.633656,CRAIG,7.42833333
CRAKK,-93.878098,32.501791,CRAKK,2.83833333
CRAMM,-88.898578,34.636402,CRAMM,-0.88333333
CRAMR,-86.613764,36.251633,CRAMR,-2.855
CRAND,-84.855719,34.958022,CRAND,-3.97
CRANE,-102.239454,31.711339,CRANE,7.57666666
CRARY,-103.132208,32.76235,CRARY,8.06833333
CRATR,-84.093453,42.620172,CRATR,-6.33166666
CRATS,-88.706108,38.574558,CRATS,-1.59666666
CRAWL,-85.319972,32.555247,CRAWL,-3.19333333
CRAWS,-92.346175,30.590317,CRAWS,1.97
CRCKT,-95.477358,31.146411,CRCKT,3.90666666
CRDNL,-85.708497,38.064681,CRDNL,-3.96166666
CREEC,-96.173772,42.88245,CREEC,3.905
CREED,-97.676108,30.089711,CREED,5.19666666
CREEK,-97.189537,32.782043,CREEK,4.9
CREEM,-91.119598,31.761522,CREEM,1.05
CREEP,-84.30864,39.920921,CREEP,-5.45166666
CRENS,-86.231369,31.7456,CRENS,-2.39833333
CREOL,-91.083119,30.475869,CREOL,1.14833333
CREON,-92.2431,30.34925,CREON,1.92166666
CRESN,-97.559052,32.533192,CRESN,5.12
CRESS,-84.637405,30.263262,CRESS,-3.325
CREST,-84.421608,32.979389,CREST,-3.92666666
CRETE,-85.394028,40.776517,CRETE,-4.76
CREV,-103.499775,41.801867,CREV,8.97333333
CRIBR,-89.157731,37.768389,CRIBR,-1.11166666
CRIBS,-81.998506,41.635714,CRIBS,-7.785
CRIED,-95.661414,31.353967,CRIED,4.01166666
CRIMS,-104.51895,40.996937,CRIMS,9.48333333
CRINK,-90.107258,34.264639,CRINK,0.07166666
CRIPS,-94.547142,36.917465,CRIPS,3.04166666
CRISP,-92.529861,30.169758,CRISP,2.12
CRITR,-84.669961,38.730381,CRITR,-4.88333333
CROAM,-83.667658,32.834917,CROAM,-4.45333333
CROCK,-92.199501,37.970371,CROCK,1.22666666
CROKR,-82.179439,30.641178,CROKR,-5.105
CROUP,-82.399014,38.504831,CROUP,-6.64333333
CROVE,-92.616508,31.405411,CROVE,2.08333333
CROWL,-87.319178,30.374456,CROWL,-1.42
CRRLY,-97.955542,36.475061,CRRLY,5.35166666
CRSON,-97.727031,32.624972,CRSON,5.21833333
CRTER,-84.278333,33.722236,CRTER,-4.19166666
CRTTR,-104.5,34.7,CRTTR,8.85
CRUMP,-99.763419,30.6675,CRUMP,6.31
CRUSR,-98.866219,35.335414,CRUSR,5.90666666
CRUSS,-97.203722,33.477769,CRUSS,4.90166666
CRUUP,-104.664078,39.53325,CRUUP,9.41666666
CRUXX,-84.144294,41.970186,CRUXX,-6.11
CRYSL,-88.436686,42.191397,CRYSL,-2.485
CRYTA,-86.493114,41.0907,CRYTA,-3.90833333
CUBAB,-80.906708,33.24875,CUBAB,-6.54166666
CUBAL,-84.276336,33.602144,CUBAL,-4.15833333
CUBAT,-86.474722,40.221111,CUBAT,-3.73333333
CUBAY,-86.270989,31.277186,CUBAY,-2.355
CUBAZ,-99.072167,30.748206,CUBAZ,5.95166666
CUBDU,-81.603683,30.902056,CUBDU,-5.56166666
CUBEP,-87.884389,30.421881,CUBEP,-1.075
CUBER,-80.234436,32.913706,CUBER,-6.94666666
CUBES,-97.914622,36.420017,CUBES,5.325
CUBIL,-88.059139,41.849808,CUBIL,-2.73833333
CUBIN,-90.335681,36.195533,CUBIN,0.01166666
CUBKI,-98.955514,31.835289,CUBKI,5.90666666
CUBKY,-101.634061,34.224772,CUBKY,7.34833333
CUBLE,-82.632253,41.185856,CUBLE,-7.14333333
CUBOB,-84.304706,40.588792,CUBOB,-5.65
CUBOC,-97.380214,37.903064,CUBOC,4.96333333
CUBOR,-86.138136,41.892103,CUBOR,-4.415
CUBTU,-97.605544,35.20225,CUBTU,5.135
CUBUG,-93.226625,33.952339,CUBUG,2.31
CUBUP,-83.250897,41.269189,CUBUP,-6.66166666
CUBUS,-83.995791,39.854905,CUBUS,-5.69
CUBVA,-92.386314,36.422517,CUBVA,1.44833333
CUBVU,-104.502972,38.740317,CUBVU,9.22333333
CUBYA,-88.034872,35.829303,CUBYA,-1.70666666
CUBYS,-82.663008,40.805609,CUBYS,-7.015
CUCAG,-105.965261,41.443939,CUCAG,10.27333333
CUCAK,-85.622256,38.142008,CUCAK,-4.02833333
CUCAL,-91.729608,35.712994,CUCAL,1.10166666
CUCOO,-90.352683,37.516033,CUCOO,-0.14166666
CUCTA,-85.677122,40.762231,CUCTA,-4.53833333
CUCZI,-85.912643,41.524193,CUCZI,-4.5
CUDAC,-97.857522,31.126164,CUDAC,5.295
CUDAD,-96.867,32.608211,CUDAD,4.70833333
CUDAN,-87.558375,39.533047,CUDAN,-2.69833333
CUDAV,-87.865889,30.518964,CUDAV,-1.10166666
CUDEB,-83.652058,34.449142,CUDEB,-4.795
CUDET,-95.357675,43.725953,CUDET,3.18666666
CUDGA,-98.145939,43.847853,CUDGA,5.32166666
CUDMA,-90.212997,41.983589,CUDMA,-0.91833333
CUDOP,-87.119131,34.619556,CUDOP,-2.22166666
CUDPA,-93.913239,33.520106,CUDPA,2.75
CUDUP,-89.226372,42.153933,CUDUP,-1.795
CUDUT,-83.587467,36.597472,CUDUT,-5.27
CUEBE,-96.738528,40.213547,CUEBE,4.45833333
CUFAW,-91.010617,30.234811,CUFAW,1.12333333
CUGAP,-92.4878,38.298775,CUGAP,1.345
CUGAR,-95.966192,30.456861,CUGAR,4.22
CUGBU,-85.141742,39.713667,CUGBU,-4.76333333
CUGGA,-100.868661,39.317667,CUGGA,7.17333333
CUGIG,-84.560069,38.012811,CUGIG,-4.85666666
CUGMA,-85.0493,39.717308,CUGMA,-4.83833333
CUGNI,-85.603364,34.635975,CUGNI,-3.345
CUGOR,-98.122222,32.136225,CUGOR,5.445
CUGOS,-88.688925,32.387161,CUGOS,-0.75
CUGOV,-86.375561,32.393097,CUGOV,-2.44166666
CUGPA,-100.370553,31.534514,CUGPA,6.57833333
CUGRA,-80.809764,33.267114,CUGRA,-6.615
CUGRI,-85.797869,30.261767,CUGRI,-2.47333333
CUGSO,-94.086853,33.645311,CUGSO,2.86
CUGTA,-81.952525,41.304358,CUGTA,-7.73666666
CUGUN,-103.696889,34.127844,CUGUN,8.44
CUGUT,-91.836392,30.237817,CUGUT,1.60166666
CUHSU,-81.191919,40.338889,CUHSU,-8.05333333
CUJNY,-104.876047,40.478853,CUJNY,9.60666666
CUKED,-102.974719,32.60255,CUKED,7.98333333
CUKEX,-87.442464,36.710689,CUKEX,-2.345
CUKIN,-87.062194,30.834633,CUKIN,-1.66666666
CUKIT,-93.019006,39.559578,CUKIT,1.7
CUKLA,-91.952286,41.887086,CUKLA,0.565
CUKOR,-92.983719,35.283089,CUKOR,2.04333333
CUKRA,-89.348831,42.9791,CUKRA,-1.85
CUKRI,-84.687767,38.266117,CUKRI,-4.81
CUKTA,-91.930792,30.109161,CUKTA,1.67166666
CULAB,-99.5,31.383333,CULAB,6.175
CULAK,-84.119322,43.433386,CULAK,-6.555
CULAP,-80.192369,32.790086,CULAP,-6.95
CULAY,-89.062678,30.396847,CULAY,-0.21166666
CULCA,-92.515122,42.625039,CULCA,0.87333333
CULIM,-82.01405,40.081625,CULIM,-7.33666666
CULME,-82.212361,37.328942,CULME,-6.49833333
CULMO,-89.224842,42.465358,CULMO,-1.85666666
CULOT,-94.410092,36.946583,CULOT,2.94166666
CULSI,-93.4732,30.432206,CULSI,2.70166666
CULUG,-88.913547,30.423681,CULUG,-0.355
CULUX,-95.886517,41.105794,CULUX,3.78666666
CULVA,-101.735014,37.669439,CULVA,7.665
CUMAF,-97.666172,35.179989,CUMAF,5.17333333
CUMBA,-81.715992,39.771525,CUMBA,-7.48833333
CUMBU,-96.199678,33.099433,CUMBU,4.29166666
CUMER,-96.810767,32.718178,CUMER,4.67333333
CUMRO,-91.235419,43.696906,CUMRO,-0.32833333
CUNEY,-95.3262,31.991889,CUNEY,3.785
CUNHM,-95.239433,31.436825,CUNHM,3.75166666
CUNIN,-102.56031,32.420551,CUNIN,7.775
CUNKU,-94.085378,41.759475,CUNKU,2.33
CUNYE,-80.576958,41.795825,CUNYE,-8.96333333
CUPAC,-100.836317,41.314775,CUPAC,7.28666666
CUPAM,-84.457603,30.607778,CUPAM,-3.48166666
CUPEP,-88.388106,33.603505,CUPEP,-1.10166666
CUPES,-86.983669,30.666392,CUPES,-1.69666666
CUPET,-80.188992,36.015089,CUPET,-7.68833333
CUPJU,-85.504933,39.673206,CUPJU,-4.415
CUPKO,-84.37165,35.552231,CUPKO,-4.45166666
CUPMI,-93.571678,38.628992,CUPMI,2.20666666
CUPOD,-95.719078,41.116247,CUPOD,3.65833333
CUPON,-92.4493,34.830486,CUPON,1.70166666
CUPPA,-89.340039,31.329911,CUPPA,-0.13166666
CURAC,-80.042214,38.926281,CURAC,-8.54
CURDA,-84.35945,30.394872,CURDA,-3.515
CUREB,-82.944683,39.859422,CUREB,-6.53833333
CUREY,-88.967049,35.159443,CUREY,-0.885
CURGO,-83.805203,42.967942,CURGO,-6.67666666
CURIB,-103.927622,33.631186,CURIB,8.50666666
CURLE,-97.395336,32.56265,CURLE,5.02333333
CURMO,-83.391714,42.141536,CURMO,-6.78666666
CUROX,-99.528344,34.803325,CUROX,6.28666666
CURPO,-89.998956,36.325989,CURPO,-0.26
CURSE,-103.06913,43.712551,CURSE,8.85833333
CURTA,-80.020592,32.727956,CURTA,-7.05666666
CURTT,-91.445103,41.585964,CURTT,0.185
CURTZ,-97.87513,31.168264,CURTZ,5.30333333
CURUM,-97.387275,37.435489,CURUM,4.975
CURUS,-82.072597,40.059703,CURUS,-7.285
CURVA,-99.997853,42.661928,CURVA,6.75666666
CUSAD,-84.062992,39.812978,CUSAD,-5.63666666
CUSES,-82.04405,40.014733,CUSES,-7.295
CUSHN,-89.163555,32.241989,CUSHN,-0.365
CUSHO,-95.77095,42.420942,CUSHO,3.61833333
CUSHY,-103.702558,41.852233,CUSHY,9.09666666
CUSIL,-104.605881,33.228344,CUSIL,8.71
CUSIP,-105.072097,42.554278,CUSIP,9.955
CUSIR,-90.699847,39.062906,CUSIR,-0.07166666
CUSIT,-87.860983,43.144283,CUSIT,-3.195
CUSOK,-94.898542,39.671106,CUSOK,3.12833333
CUSTO,-81.794689,38.676892,CUSTO,-7.14166666
CUSTR,-104.599913,38.52269,CUSTR,9.28333333
CUSUP,-96.870622,41.048511,CUSUP,4.52666666
CUTAC,-84.684411,38.893772,CUTAC,-4.90833333
CUTAN,-93.515531,39.774136,CUTAN,2.05166666
CUTAY,-98.964886,30.316914,CUTAY,5.89
CUTBO,-95.715528,41.118172,CUTBO,3.635
CUTEY,-87.94725,42.199417,CUTEY,-2.90833333
CUTHI,-88.252372,40.121522,CUTHI,-2.23666666
CUTIK,-97.525139,37.461561,CUTIK,5.065
CUTIS,-97.988414,32.721928,CUTIS,5.36
CUTMO,-87.913547,42.837331,CUTMO,-3.07833333
CUTNI,-98.892693,38.690605,CUTNI,5.96166666
CUTSU,-97.922994,36.361233,CUTSU,5.33166666
CUTTA,-80.643236,40.876253,CUTTA,-8.635
CUTTE,-98.853133,38.870039,CUTTE,5.93666666
CUTTY,-84.713756,43.087639,CUTTY,-5.93333333
CUTUM,-92.174661,34.908972,CUTUM,1.49833333
CUTUN,-82.643472,32.869986,CUTUN,-5.20833333
CUTVO,-90.428256,38.768997,CUTVO,-0.295
CUTYA,-95.855811,35.591511,CUTYA,4
CUVAV,-83.303744,35.074603,CUVAV,-5.165
CUVAY,-92.352956,30.4171,CUVAY,1.98666666
CUVEM,-95.5037,40.554681,CUVEM,3.455
CUVUS,-82.497444,40.496008,CUVUS,-7.06333333
CUXAT,-85.735394,30.208692,CUXAT,-2.50833333
CUXCU,-91.300731,40.4673,CUXCU,0.22166666
CUXEB,-87.797344,42.968356,CUXEB,-3.21
CUXEN,-82.128956,35.910811,CUXEN,-6.22833333
CUXID,-89.659058,36.722669,CUXID,-0.63
CUXON,-84.330933,39.142553,CUXON,-5.285
CUXOS,-85.652989,30.138539,CUXOS,-2.55666666
CUXPI,-97.04695,32.662192,CUXPI,4.81666666
CUXUS,-83.152861,41.045361,CUXUS,-6.68166666
CUXXE,-92.321526,35.099354,CUXXE,1.58666666
CUYAY,-87.988158,37.378781,CUYAY,-1.97166666
CUZEN,-97.025033,33.077653,CUZEN,4.79833333
CUZZZ,-96.162689,30.086061,CUZZZ,4.34333333
CVGXX,-84.703611,39.016111,CVGXX,-4.92
CYCLN,-93.481208,41.412914,CYCLN,1.87833333
CYCLO,-81.862488,40.223484,CYCLO,-7.495
CYLON,-84.722056,33.955775,CYLON,-3.88333333
CYNDI,-87.817947,43.637308,CYNDI,-3.37
CYPRE,-94.814586,38.989592,CYPRE,3.11
DAALE,-80.078574,32.83702,DAALE,-7.04
DABAC,-87.029328,30.501756,DABAC,-1.64166666
DABBA,-84.109703,33.631483,DABBA,-4.30333333
DABEY,-90.041822,32.226336,DABEY,0.205
DABJU,-86.273278,43.198444,DABJU,-4.605
DABRE,-96.741783,38.864078,DABRE,4.505
DABYA,-85.113036,40.925353,DABYA,-5.03
DACAC,-86.066,41.513364,DACAC,-4.36833333
DACAK,-82.985311,33.136272,DACAK,-5.01166666
DACAR,-84.35541,30.326093,DACAR,-3.505
DACED,-90.679539,34.386833,DACED,0.47333333
DACEF,-98.193881,37.85985,DACEF,5.50333333
DACEG,-84.835269,34.306028,DACEG,-3.86333333
DACEK,-88.782825,42.707825,DACEK,-2.29
DACEL,-83.247814,37.3863,DACEL,-5.705
DACEN,-92.421906,30.459592,DACEN,2.02833333
DACES,-83.558633,42.258089,DACES,-6.68
DACGA,-80.092842,35.241906,DACGA,-7.57333333
DACHA,-83.376236,33.789689,DACHA,-4.85333333
DACNA,-86.339503,35.334494,DACNA,-2.90666666
DACOS,-84.241028,38.20422,DACOS,-5.10833333
DACTL,-84.134125,33.620039,DACTL,-4.28
DACUS,-95.660522,30.551281,DACUS,4.03666666
DADAC,-96.822619,40.508558,DADAC,4.51
DADCA,-89.711567,31.491817,DADCA,0.10833333
DADKE,-85.019575,39.54745,DADKE,-4.80833333
DADNE,-90.005333,38.670386,DADNE,-0.57166666
DADVY,-96.619659,34.634975,DADVY,4.52166666
DAETN,-94.9409,30.092008,DAETN,3.62333333
DAFFY,-88.503967,32.82645,DAFFY,-0.91333333
DAFKE,-84.536203,41.374892,DAFKE,-5.62333333
DAFLU,-82.705556,42.379167,DAFLU,-7.42666666
DAGBE,-80.032219,33.111703,DAGBE,-7.13333333
DAGEY,-88.181242,30.6148,DAGEY,-0.85
DAGHU,-97.859119,30.862914,DAGHU,5.295
DAGLE,-83.038219,40.048461,DAGLE,-6.51166666
DAGPE,-88.605339,42.597342,DAGPE,-2.42166666
DAGRE,-99.263192,39.543128,DAGRE,6.21333333
DAHLL,-88.5393,38.204744,DAHLL,-1.705
DAHPI,-80.6462,39.935347,DAHPI,-8.36166666
DAIRE,-86.587603,30.798943,DAIRE,-1.99666666
DAISE,-97.300144,41.372483,DAISE,4.83166666
DAJCA,-96.421856,32.84385,DAJCA,4.435
DAKCE,-80.130469,38.956031,DAKCE,-8.48333333
DAKKA,-101.874419,39.502892,DAKKA,7.84833333
DAKLE,-99.306294,42.463242,DAKLE,6.26833333
DAKNE,-89.374853,36.027519,DAKNE,-0.695
DAKOT,-91.259422,43.934917,DAKOT,-0.34833333
DAKPY,-94.737333,38.934,DAKPY,2.97666666
DAKSE,-88.129047,41.691358,DAKSE,-2.64666666
DALAS,-84.848022,33.95225,DALAS,-3.78833333
DALBY,-96.979133,32.608119,DALBY,4.77666666
DALEY,-89.788399,42.905028,DALEY,-1.45166666
DALLN,-97.030778,32.748939,DALLN,4.805
DALTN,-81.594519,30.528422,DALTN,-5.495
DALTS,-81.771503,40.779417,DALTS,-7.72166666
DAMAS,-81.860008,36.563033,DAMAS,-6.58
DAMEN,-86.086947,38.173372,DAMEN,-3.62833333
DAMLE,-81.779372,35.756981,DAMLE,-6.455
DANBE,-81.821417,37.902589,DANBE,-6.92833333
DANBI,-82.972641,33.876118,DANBI,-5.16833333
DANCR,-84.8727,40.453675,DANCR,-5.115
DANDD,-103.938456,39.397653,DANDD,9.015
DANEE,-89.369094,43.172442,DANEE,-1.87166666
DANEI,-83.639317,40.202679,DANEI,-6.065
DANEY,-103.67301,33.873801,DANEY,8.40833333
DANGE,-87.457614,41.721369,DANGE,-3.24833333
DANIL,-93.457275,35.117371,DANIL,2.38833333
DANKS,-99.325676,35.630486,DANKS,6.18666666
DANNA,-81.199436,32.043328,DANNA,-6.07833333
DANNE,-105.966325,37.606332,DANNE,9.855
DANNZ,-90.233378,35.226775,DANNZ,0.05166666
DANRE,-89.358794,41.904986,DANRE,-1.635
DANVE,-102.077153,42.869122,DANVE,8.165
DAPAY,-83.445872,42.299147,DAPAY,-6.78666666
